OrbitData
+8.211032848563263e+08            ;+4.276134393060355e+03            ;+6.953321968633179e+02            ;+5.338157867965646e+03            ;+1.450000000000000e+02            ;
+8.211032904816519e+08            ;+4.245438403323022e+03            ;+6.811044209085276e+02            ;+5.364383115925085e+03            ;+1.460000000000000e+02            ;
+8.211032961069775e+08            ;+4.214578086490115e+03            ;+6.668502817920755e+02            ;+5.390400144999655e+03            ;+1.470000000000000e+02            ;
+8.211033017323029e+08            ;+4.183554642267035e+03            ;+6.525703323563495e+02            ;+5.416207949984946e+03            ;+1.480000000000000e+02            ;
+8.211033073576285e+08            ;+4.152369274009626e+03            ;+6.382651252229989e+02            ;+5.441805535969170e+03            ;+1.490000000000000e+02            ;
+8.211033129829540e+08            ;+4.121023193832661e+03            ;+6.239352151462419e+02            ;+5.467191914070479e+03            ;+1.500000000000000e+02            ;
+8.211033186082796e+08            ;+4.089517618717937e+03            ;+6.095811572213498e+02            ;+5.492366104675399e+03            ;+1.510000000000000e+02            ;
+8.211033242336051e+08            ;+4.057853772346891e+03            ;+5.952035077269392e+02            ;+5.517327135923311e+03            ;+1.520000000000000e+02            ;
+8.211033298589307e+08            ;+4.026032883821222e+03            ;+5.808028235409954e+02            ;+5.542074044736543e+03            ;+1.530000000000000e+02            ;
+8.211033354842561e+08            ;+3.994056189531963e+03            ;+5.663796629889596e+02            ;+5.566605875351418e+03            ;+1.540000000000000e+02            ;
+8.211033411095817e+08            ;+3.961924929152694e+03            ;+5.519345840343932e+02            ;+5.590921682406833e+03            ;+1.550000000000000e+02            ;
+8.211033467349073e+08            ;+3.929640350907866e+03            ;+5.374681466572512e+02            ;+5.615020526888847e+03            ;+1.560000000000000e+02            ;
+8.211033523602328e+08            ;+3.897203707559253e+03            ;+5.229809110433082e+02            ;+5.638901479211764e+03            ;+1.570000000000000e+02            ;
+8.211033579855584e+08            ;+3.864616258296880e+03            ;+5.084734384359896e+02            ;+5.662563617775209e+03            ;+1.580000000000000e+02            ;
+8.211033636108840e+08            ;+3.831879267419638e+03            ;+4.939462905458615e+02            ;+5.686006029944322e+03            ;+1.590000000000000e+02            ;
+8.211033692362094e+08            ;+3.798994006260925e+03            ;+4.794000304074559e+02            ;+5.709227810654826e+03            ;+1.600000000000000e+02            ;
+8.211033748615350e+08            ;+3.765961749066006e+03            ;+4.648352205534628e+02            ;+5.732228065339996e+03            ;+1.610000000000000e+02            ;
+8.211033804868605e+08            ;+3.732783778412326e+03            ;+4.502524254142011e+02            ;+5.755005906090145e+03            ;+1.620000000000000e+02            ;
+8.211033861121861e+08            ;+3.699461381559007e+03            ;+4.356522097016090e+02            ;+5.777560454239491e+03            ;+1.630000000000000e+02            ;
+8.211033917375116e+08            ;+3.665995850477562e+03            ;+4.210351384269629e+02            ;+5.799890840315719e+03            ;+1.640000000000000e+02            ;
+8.211033973628372e+08            ;+3.632388483850467e+03            ;+4.064017777788210e+02            ;+5.821996202671568e+03            ;+1.650000000000000e+02            ;
+8.211034029881628e+08            ;+3.598640584808086e+03            ;+3.917526941300480e+02            ;+5.843875689026649e+03            ;+1.660000000000000e+02            ;
+8.211034086134882e+08            ;+3.564753462538366e+03            ;+3.770884547422003e+02            ;+5.865528455384415e+03            ;+1.670000000000000e+02            ;
+8.211034142388138e+08            ;+3.530728430335360e+03            ;+3.624096269206263e+02            ;+5.886953667282251e+03            ;+1.680000000000000e+02            ;
+8.211034198641393e+08            ;+3.496566807601706e+03            ;+3.477167788802760e+02            ;+5.908150498517305e+03            ;+1.690000000000000e+02            ;
+8.211034254894649e+08            ;+3.462269919509155e+03            ;+3.330104795977969e+02            ;+5.929118131370608e+03            ;+1.700000000000000e+02            ;
+8.211034311147904e+08            ;+3.427839095074832e+03            ;+3.182912979834755e+02            ;+5.949855757805521e+03            ;+1.710000000000000e+02            ;
+8.211034367401160e+08            ;+3.393275669707886e+03            ;+3.035598039773562e+02            ;+5.970362577882123e+03            ;+1.720000000000000e+02            ;
+8.211034423654414e+08            ;+3.358580983616672e+03            ;+2.888165678615163e+02            ;+5.990637800764292e+03            ;+1.730000000000000e+02            ;
+8.211034479907670e+08            ;+3.323756379782491e+03            ;+2.740621594068552e+02            ;+6.010680645849166e+03            ;+1.740000000000000e+02            ;
+8.211034536160926e+08            ;+3.288803209320089e+03            ;+2.592971501484512e+02            ;+6.030490339652544e+03            ;+1.750000000000000e+02            ;
+8.211034592414181e+08            ;+3.253722826169703e+03            ;+2.445221111312712e+02            ;+6.050066118901968e+03            ;+1.760000000000000e+02            ;
+8.211034648667437e+08            ;+3.218516590430756e+03            ;+2.297376143240611e+02            ;+6.069407228607884e+03            ;+1.770000000000000e+02            ;
+8.211034704920692e+08            ;+3.183185865454609e+03            ;+2.149442313922861e+02            ;+6.088512923704318e+03            ;+1.780000000000000e+02            ;
+8.211034761173947e+08            ;+3.147732021657102e+03            ;+2.001425353002453e+02            ;+6.107382466946990e+03            ;+1.790000000000000e+02            ;
+8.211034817427202e+08            ;+3.112156430760617e+03            ;+1.853330979013450e+02            ;+6.126015132018896e+03            ;+1.800000000000000e+02            ;
+8.211034873680458e+08            ;+3.076460471946417e+03            ;+1.705164925099801e+02            ;+6.144410200232692e+03            ;+1.810000000000000e+02            ;
+8.211034929933714e+08            ;+3.040645528216626e+03            ;+1.556932923803572e+02            ;+6.162566962483455e+03            ;+1.820000000000000e+02            ;
+8.211034986186969e+08            ;+3.004712986498038e+03            ;+1.408640707536437e+02            ;+6.180484719166927e+03            ;+1.830000000000000e+02            ;
+8.211035042440225e+08            ;+2.968664238770698e+03            ;+1.260294013262794e+02            ;+6.198162779599030e+03            ;+1.840000000000000e+02            ;
+8.211035098693479e+08            ;+2.932500682193460e+03            ;+1.111898582974059e+02            ;+6.215600461984147e+03            ;+1.850000000000000e+02            ;
+8.211035154946735e+08            ;+2.896223715384203e+03            ;+9.634601484438902e+01            ;+6.232797095195491e+03            ;+1.860000000000000e+02            ;
+8.211035211199991e+08            ;+2.859834744301990e+03            ;+8.149844553730908e+01            ;+6.249752015933511e+03            ;+1.870000000000000e+02            ;
+8.211035267453246e+08            ;+2.823335177957663e+03            ;+6.664772457788504e+01            ;+6.266464570800917e+03            ;+1.880000000000000e+02            ;
+8.211035323706502e+08            ;+2.786726429533734e+03            ;+5.179442626044368e+01            ;+6.282934115752857e+03            ;+1.890000000000000e+02            ;
+8.211035379959757e+08            ;+2.750009916520627e+03            ;+3.693912502741149e+01            ;+6.299160016034250e+03            ;+1.900000000000000e+02            ;
+8.211035436213013e+08            ;+2.713187060441017e+03            ;+2.208239535718367e+01            ;+6.315141646305954e+03            ;+1.910000000000000e+02            ;
+8.211035492466267e+08            ;+2.676259287632150e+03            ;+7.224812078900429e+00            ;+6.330878390311416e+03            ;+1.920000000000000e+02            ;
+8.211035548719523e+08            ;+2.639228026202892e+03            ;-7.633050850993043e+00            ;+6.346369642167497e+03            ;+1.930000000000000e+02            ;
+8.211035604972779e+08            ;+2.602094710251229e+03            ;-2.249061865129462e+01            ;+6.361614804563296e+03            ;+1.940000000000000e+02            ;
+8.211035661226034e+08            ;+2.564860777103655e+03            ;-3.734731682739957e+01            ;+6.376613289941216e+03            ;+1.950000000000000e+02            ;
